customerID,gender,SeniorCitizen,Partner,Dependents,zip,Country
"2189-WWOEW","Female","No","No","Yes","75220","US"
"2190-BCXEC","Female","No","Yes","No","90806","US"
"2190-PHBHR","Female","No","Yes","No","78412","US"
"2192-CKRLV","Female","No","Yes","No","90501","US"
"2192-OZITF","Female","No","No","No","53218","US"
"2193-SFWQW","Male","No","Yes","Yes","10455","US"
"2194-IIQOF","Female","No","Yes","No","79705","US"
"2195-VVRJF","Male","Yes","Yes","No","39401","US"
"2195-ZRVAX","Female","No","Yes","No","33014","US"
"2197-OMWGI","Female","Yes","Yes","Yes","08360","US"
"2200-DSAAL","Female","No","No","No","19401","US"
"2202-CUYXZ","Male","No","No","No","01915","US"
"2202-OUTMO","Female","No","Yes","No","60201","US"
"2203-GHNWN","Female","No","Yes","No","48188","US"
"2205-LPVGL","Male","Yes","Yes","Yes","92545","US"
"2205-YMZZJ","Male","Yes","No","No","11743","US"
"2207-NHRJK","Male","No","No","No","34655","US"
"2207-OBZNX","Male","No","No","No","94578","US"
"2207-QPJED","Female","Yes","Yes","No","21702","US"
"2207-RYYRL","Male","No","Yes","Yes","11217","US"
"2208-MPXIO","Female","No","Yes","Yes","92054","US"
"2208-NKVVH","Male","No","Yes","Yes","95132","US"
"2208-NQBCT","Female","No","Yes","Yes","01085","US"
"2208-UGTGR","Male","No","No","No","55113","US"
"2209-XADXF","Female","No","No","No","60103","US"
"2211-RMNHO","Female","No","Yes","Yes","19082","US"
"2212-LYASK","Male","No","Yes","Yes","95621","US"
"2215-ZAFGX","Male","No","No","No","77042","US"
"2219-MVUSO","Male","No","No","No","94901","US"
"2220-IAHLS","Female","No","No","No","26554","US"
"2223-GDSHL","Male","No","Yes","Yes","29910","US"
"2223-KAGMX","Female","No","No","No","77057","US"
"2225-ZRGSG","Female","No","Yes","Yes","20164","US"
"2226-ICFDO","Female","No","Yes","Yes","07202","US"
"2227-JRSJX","Female","No","No","No","08234","US"
"2228-BZDEE","Female","No","No","No","61554","US"
"2229-DPMBI","Female","No","Yes","Yes","11413","US"
"2229-VWQJH","Female","No","No","No","01453","US"
"2230-XTUWL","Female","No","Yes","Yes","40509","US"
"2232-DMLXU","Female","No","Yes","No","30815","US"
"2233-FAGXV","Female","No","Yes","Yes","33169","US"
"2233-TXSIU","Male","No","Yes","Yes","98374","US"
"2234-EOFPT","Male","No","Yes","No","43017","US"
"2234-XADUH","Female","No","Yes","Yes","92591","US"
"2235-DWLJU","Female","Yes","No","No","02895","US"
"2235-EZAIK","Female","No","Yes","No","30605","US"
"2235-ZGKPT","Female","No","Yes","Yes","11040","US"
"2236-HILPA","Male","No","Yes","Yes","72756","US"
"2237-ZFSMY","Female","No","No","No","77382","US"
"2239-CFOUJ","Male","No","Yes","Yes","49442","US"
"2239-CGBUZ","Female","No","Yes","No","33009","US"
"2239-JALAW","Male","No","No","No","22801","US"
"2240-HSJQD","Male","No","No","Yes","34952","US"
"2242-MFOTG","Male","No","No","No","14450","US"
"2243-FNMMI","Male","No","No","No","39564","US"
"2245-ADZFJ","Female","No","Yes","Yes","30165","US"
"2249-YPRNG","Female","No","Yes","Yes","52402","US"
"2250-IVBWA","Male","No","Yes","Yes","43147","US"
"2251-PYLPB","Male","No","Yes","No","28403","US"
"2252-ISRNH","Male","No","Yes","Yes","72758","US"
"2252-JHJGE","Male","No","No","No","48221","US"
"2252-NKNSI","Male","No","No","Yes","99362","US"
"2253-KPMNB","Female","No","Yes","Yes","95210","US"
"2254-DLXRI","Female","No","No","No","40299","US"
"2256-YLYLP","Male","No","Yes","Yes","27502","US"
"2257-BOVXD","Male","No","Yes","No","48224","US"
"2259-OUUSZ","Male","No","No","No","29412","US"
"2260-USTRB","Female","Yes","No","No","33428","US"
"2262-SLNVK","Female","No","No","No","14215","US"
"2263-SFSQZ","Male","No","Yes","Yes","08054","US"
"2265-CYWIV","Female","Yes","Yes","No","07307","US"
"2266-FUBDZ","Male","No","Yes","Yes","59101","US"
"2266-SJNAT","Female","No","Yes","No","12601","US"
"2267-FPIMA","Male","No","Yes","No","10801","US"
"2267-WTPYD","Female","Yes","Yes","No","07032","US"
"2270-CHBFN","Female","No","Yes","No","48227","US"
"2272-JKMSI","Female","No","Yes","Yes","65803","US"
"2272-QAGFO","Female","Yes","No","No","74014","US"
"2272-UOINI","Female","No","No","No","20120","US"
"2272-WUSPA","Female","No","Yes","No","90815","US"
"2273-QCKXA","Male","No","No","No","08724","US"
"2274-XUATA","Male","Yes","Yes","No","78589","US"
"2275-RBYQS","Female","No","No","No","95695","US"
"2276-YDAVZ","Female","No","No","No","29607","US"
"2277-AXSDC","Female","No","No","No","78154","US"
"2277-BKJKN","Female","Yes","Yes","No","63017","US"
"2277-DJJDL","Male","Yes","Yes","No","30909","US"
"2277-VWCNI","Female","Yes","No","No","11421","US"
"2279-AXJJK","Male","No","Yes","No","29621","US"
"2282-YGNOR","Female","No","No","No","63304","US"
"2284-VFLKH","Male","No","Yes","No","77471","US"
"2292-XQWSV","Male","No","Yes","Yes","32935","US"
"2293-IJWPS","Female","No","Yes","No","11367","US"
"2294-DMMUS","Female","No","Yes","Yes","26003","US"
"2294-SALNE","Male","No","Yes","Yes","21042","US"
"2296-DKZFP","Female","No","Yes","No","72762","US"
"2300-RQGOI","Female","No","No","No","78221","US"
"2302-ANTDP","Female","Yes","Yes","No","93635","US"
"2302-OUZXB","Male","No","Yes","No","52302","US"
"2303-PJYHN","Female","No","Yes","No","97303","US"
"2305-MRGLV","Male","No","Yes","No","28273","US"
"2307-FYNNL","Male","Yes","No","No","14609","US"
"2308-STERM","Female","No","No","No","92101","US"
"2309-OSFEU","Male","No","No","No","06484","US"
"2311-QYMUQ","Female","No","Yes","Yes","10304","US"
"2314-TNDJQ","Female","No","Yes","Yes","93637","US"
"2316-ESMLS","Female","No","Yes","Yes","91016","US"
"2320-JRSDE","Female","No","Yes","Yes","42303","US"
"2320-SLKMB","Female","No","No","No","98087","US"
"2320-TZRRH","Female","No","No","No","23323","US"
"2320-YKQBO","Female","No","No","No","32811","US"
"2321-OMBXY","Female","No","Yes","Yes","21220","US"
"2322-VCZHZ","Male","Yes","Yes","No","42240","US"
"2323-ARSVR","Male","No","Yes","No","80916","US"
"2324-AALNO","Female","No","No","No","37221","US"
"2324-EFHVG","Male","No","No","No","13440","US"
"2325-NBPZG","Female","No","No","No","60089","US"
"2325-WINES","Female","No","No","No","34208","US"
"2325-ZUSFD","Female","No","Yes","Yes","23669","US"
"2330-PQGDQ","Male","No","Yes","Yes","08902","US"
"2332-EFBJY","Male","No","No","No","55407","US"
"2332-TODQS","Female","No","No","No","77074","US"
"2333-KWEWW","Male","No","No","No","30701","US"
"2335-GSODA","Male","No","No","Yes","15108","US"
"2338-BQEZT","Female","No","No","No","75154","US"
"2342-CKIAO","Female","No","No","No","30120","US"
"2344-JMOGN","Male","No","Yes","No","88240","US"
"2346-CZYIL","Male","No","No","No","78040","US"
"2346-DJQTB","Female","No","No","No","60025","US"
"2346-LOCWC","Female","No","Yes","Yes","94804","US"
"2347-WKKAE","Male","No","Yes","No","92253","US"
"2348-KCJLT","Female","No","Yes","No","33418","US"
"2351-BKRZW","Female","No","Yes","Yes","48111","US"
"2351-RRBUE","Female","No","Yes","Yes","75051","US"
"2357-COQEK","Female","Yes","No","No","97236","US"
"2359-KLTEK","Female","No","Yes","Yes","33055","US"
"2359-KMGLI","Male","No","No","No","21804","US"
"2359-QWQUL","Female","No","Yes","No","54701","US"
"2360-RDGRO","Male","No","Yes","No","45324","US"
"2361-FJWNO","Male","No","No","No","95991","US"
"2361-UPSND","Female","No","Yes","No","39402","US"
"2362-IBOOY","Male","No","No","No","84121","US"
"2363-BJLSL","Male","No","No","No","28117","US"
"2364-UFROM","Male","No","No","No","95628","US"
"2368-GAKKQ","Female","No","No","No","48911","US"
"2369-FEVNO","Male","No","No","No","10583","US"
"2369-UAPKZ","Male","No","No","No","14150","US"
"2371-JQHZZ","Male","No","Yes","No","33309","US"
"2371-JUNGC","Male","No","No","No","91311","US"
"2371-KFUOG","Male","No","No","No","84058","US"
"2372-HWUHI","Male","No","No","No","14224","US"
"2373-NTKOD","Male","No","No","No","02909","US"
"2378-HTWFW","Male","Yes","No","No","89178","US"
"2378-VTKDH","Male","Yes","Yes","No","38116","US"
"2378-YIZKA","Female","No","Yes","Yes","80601","US"
"2379-ENZGV","Male","No","No","No","77090","US"
"2379-GYFLQ","Male","No","No","No","02130","US"
"2380-DAMQP","Female","No","Yes","No","79927","US"
"2382-BCKQJ","Female","No","No","Yes","98036","US"
"2384-OVPSA","Female","Yes","No","No","19426","US"
"2386-LAHRK","Male","No","No","No","34759","US"
"2386-OWURY","Female","No","No","No","01420","US"
"2387-KDZQY","Male","No","No","No","60062","US"
"2388-LAESQ","Female","Yes","Yes","No","49684","US"
"2391-IPLOP","Male","No","Yes","Yes","70810","US"
"2391-SOORI","Male","No","No","Yes","62704","US"
"2393-DIVAI","Female","No","No","No","70506","US"
"2397-BRLOM","Male","Yes","Yes","Yes","29414","US"
"2398-YPMUR","Female","Yes","Yes","No","43615","US"
"2400-FEQME","Male","No","Yes","Yes","78414","US"
"2400-XIWIO","Female","No","Yes","No","22903","US"
"2402-TAIRZ","Female","No","No","No","78413","US"
"2403-BCASL","Male","Yes","Yes","Yes","58201","US"
"2404-JIBFC","Female","No","Yes","Yes","70056","US"
"2405-LBMUW","Female","No","Yes","Yes","77034","US"
"2408-PSJVE","Male","No","Yes","Yes","45231","US"
"2408-TZMJL","Male","No","Yes","No","89139","US"
"2408-WITXK","Female","Yes","No","No","84057","US"
"2410-CIYFZ","Male","No","No","Yes","60615","US"
"2418-TPEUN","Female","No","Yes","Yes","93706","US"
"2419-FSORS","Male","No","Yes","No","70003","US"
"2424-WVHPL","Male","Yes","No","No","29063","US"
"2428-HYUNX","Male","Yes","Yes","No","90045","US"
"2428-ZMCTB","Male","No","No","No","60565","US"
"2429-AYKKO","Male","No","No","No","60610","US"
"2430-RRYUW","Male","No","No","No","23224","US"
"2430-USGXP","Male","No","Yes","No","18974","US"
"2432-TFSMK","Male","No","No","No","48047","US"
"2433-KMEAS","Male","No","No","No","33880","US"
"2434-EEVDB","Female","No","Yes","No","29203","US"
"2436-QBZFP","Female","No","Yes","Yes","28092","US"
"2439-LYPMQ","Male","Yes","Yes","No","77583","US"
"2439-QKJUL","Male","No","No","No","27127","US"
"2446-BEGGB","Female","Yes","No","No","95404","US"
"2446-PLQVO","Male","No","No","No","20747","US"
"2446-ZKVAF","Male","No","Yes","No","97233","US"
"2450-ZKEED","Female","No","No","No","31313","US"
"2451-YMUXS","Male","Yes","No","No","07666","US"
"2452-KDRRH","Male","Yes","No","No","98503","US"
"2452-MRMZF","Female","Yes","Yes","No","44203","US"
"2452-SNHFZ","Female","No","No","No","93454","US"
"2453-SAFNS","Female","Yes","No","No","38002","US"
"2454-RPBRZ","Female","Yes","Yes","No","49221","US"
"2455-USLMV","Female","No","No","No","53590","US"
"2458-EOMRE","Female","No","No","No","27704","US"
"2460-FPSYH","Female","Yes","No","No","78415","US"
"2460-NGXBJ","Male","Yes","Yes","Yes","75231","US"
"2462-XIIJB","Male","No","No","No","21045","US"
"2465-BLLEU","Male","No","No","No","01801","US"
"2466-FCCPT","Female","No","Yes","Yes","37920","US"
"2466-NEJOJ","Male","No","Yes","Yes","08094","US"
"2468-SJFLM","Male","No","No","No","37115","US"
"2469-DTSGX","Female","Yes","No","No","79423","US"
"2472-OVKUP","Male","No","Yes","No","60543","US"
"2474-BRUCM","Male","Yes","Yes","No","30060","US"
"2474-LCNUE","Female","No","Yes","No","11801","US"
"2475-MROZF","Male","No","No","No","28208","US"
"2476-YGEFM","Female","No","No","No","52404","US"
"2478-EEWWM","Male","No","Yes","No","70560","US"
"2479-BRAMR","Male","Yes","Yes","No","33134","US"
"2480-EJWYP","Female","Yes","Yes","No","70508","US"
"2480-JZOSN","Female","No","Yes","No","75081","US"
"2480-SQIOB","Male","No","Yes","Yes","33433","US"
"2481-SBOYW","Female","No","No","Yes","55110","US"
"2482-CZGBB","Male","No","No","No","90278","US"
"2483-XSSMZ","Female","No","No","No","84401","US"
"2484-DGXPZ","Female","No","Yes","Yes","01040","US"
"2485-ITVKB","Female","No","Yes","No","32566","US"
"2486-WYVVE","Male","No","Yes","No","17403","US"
"2495-INZWQ","Male","No","No","No","41017","US"
"2495-KZNFB","Female","No","No","No","90605","US"
"2495-TTHBQ","Female","No","No","Yes","19701","US"
"2498-XLDZR","Female","No","Yes","Yes","95835","US"
"2499-AJYUA","Female","Yes","Yes","No","37076","US"
"2501-XWWTZ","Male","No","No","No","91942","US"
"2504-DSHIH","Male","Yes","Yes","No","27105","US"
"2506-CLAKW","Female","No","No","No","77339","US"
"2506-TNFCO","Female","Yes","Yes","No","27330","US"
"2507-QZPQS","Male","No","No","No","60446","US"
"2509-TFPJU","Male","No","Yes","No","53221","US"
"2511-ALLCS","Female","No","Yes","Yes","40219","US"
"2511-MORQY","Male","No","Yes","Yes","33619","US"
"2514-GINMM","Male","No","No","No","18702","US"
"2516-VQRRV","Female","Yes","No","No","77007","US"
"2516-XSJKX","Female","No","Yes","Yes","92231","US"
"2519-ERQOJ","Male","Yes","No","No","44109","US"
"2519-FAKOD","Male","No","No","Yes","75063","US"
"2519-LBNQL","Male","Yes","Yes","No","06513","US"
"2519-TWKFS","Male","No","Yes","Yes","80920","US"
"2520-SGTTA","Female","No","Yes","Yes","95926","US"
"2521-NPUZR","Male","No","Yes","No","78108","US"
"2522-AHJXR","Male","No","Yes","No","27612","US"
"2522-WLNSF","Female","Yes","Yes","No","02150","US"
"2523-EWWZL","Female","No","Yes","No","11704","US"
"2525-GVKQU","Female","No","No","No","34748","US"
"2528-HFYZX","Male","Yes","Yes","No","29466","US"
"2530-ENDWQ","Female","No","Yes","No","10705","US"
"2530-FMFXO","Male","No","Yes","Yes","78028","US"
"2533-QVMSK","Male","No","Yes","No","37363","US"
"2533-TIBIX","Male","No","Yes","Yes","77073","US"
"2535-PBCGC","Female","No","Yes","No","97478","US"
"2538-OIMXF","Female","No","No","Yes","98033","US"
"2541-YGPKE","Male","No","Yes","Yes","79707","US"
"2542-HYGIQ","Female","No","No","No","90031","US"
"2545-EBUPK","Female","Yes","No","No","70570","US"
"2545-LXYVJ","Male","No","Yes","No","93552","US"
"2546-KZAAT","Male","No","Yes","No","95833","US"
"2550-AEVRU","Female","No","Yes","Yes","76106","US"
"2550-QHZGP","Male","No","No","No","60107","US"
"2558-BUOZZ","Male","No","No","No","91739","US"
"2560-PPCHE","Female","No","No","No","33624","US"
"2560-QTSBS","Female","No","Yes","Yes","01702","US"
"2560-WBWXF","Male","No","No","No","28226","US"
"2565-JSLRY","Male","No","No","No","60462","US"
"2568-BRGYX","Male","No","No","No","07011","US"
"2568-OIADY","Female","No","Yes","No","97230","US"
"2569-WGERO","Female","No","No","No","78109","US"
"2573-GYRUU","Male","Yes","Yes","No","33141","US"
"2575-GFSOE","Female","No","Yes","Yes","91401","US"
"2576-HXMPA","Female","No","No","No","95129","US"
"2577-GVSIL","Male","No","Yes","Yes","01752","US"
"2578-JQPHZ","Male","No","No","No","90005","US"
"2580-ASVVY","Female","No","Yes","No","08857","US"
"2580-ATZSQ","Female","No","Yes","Yes","21236","US"
"2581-VKIRT","Female","No","Yes","Yes","12866","US"
"2582-FFFZR","Female","No","No","No","27540","US"
"2585-KTFRE","Male","No","No","Yes","76248","US"
"2586-CWXVV","Male","No","Yes","No","60193","US"
"2587-EKXTS","Male","No","No","No","38115","US"
"2587-YNLES","Female","No","Yes","Yes","49504","US"
"2589-AYCRP","Female","No","No","No","79925","US"
"2592-HODOV","Male","No","No","No","33160","US"
"2592-SEIFQ","Male","No","No","No","89149","US"
"2592-YKDIF","Female","No","No","No","08844","US"
"2595-KIWPV","Male","No","No","Yes","33604","US"
"2599-CIPQE","Male","No","Yes","Yes","30087","US"
"2599-CZABP","Male","No","Yes","No","49508","US"
"2603-HVKCG","Male","No","No","No","28625","US"
"2604-IJPDU","Female","No","Yes","No","27909","US"
"2604-XVDAM","Female","No","No","No","37207","US"
"2606-PKWJB","Male","No","No","Yes","34293","US"
"2606-RMDHZ","Male","No","No","No","27893","US"
"2607-DHDAK","Male","No","Yes","Yes","44240","US"
"2607-FBDFF","Male","No","No","No","30038","US"
"2608-BHKFN","Female","No","No","No","92083","US"
"2609-IAICY","Female","No","No","No","32404","US"
"2612-PHGOX","Male","No","Yes","No","48706","US"
"2612-RANWT","Female","No","No","No","22033","US"
"2612-RRIDN","Male","No","No","No","36830","US"
"2615-YVMYX","Male","Yes","Yes","No","93619","US"
"2616-FLVQC","Male","No","No","No","48170","US"
"2616-UUTFK","Male","No","Yes","No","91701","US"
"2619-WFQWU","Female","No","No","No","18017","US"
"2621-UDNLU","Female","No","Yes","No","89102","US"
"2623-DRYAM","Female","No","Yes","No","70001","US"
"2625-TRCZQ","Female","No","Yes","No","89104","US"
"2626-URJFX","Male","No","Yes","Yes","92806","US"
"2626-VEEWG","Male","No","Yes","Yes","89014","US"
"2632-IVXVF","Female","No","Yes","Yes","33139","US"
"2632-TACXW","Female","No","Yes","No","39047","US"
"2632-UCGVD","Male","Yes","Yes","No","76262","US"
"2634-HCZGT","Male","Yes","Yes","No","30005","US"
"2636-ALXXZ","Female","Yes","No","No","76513","US"
"2636-OHFMN","Male","No","Yes","No","11357","US"
"2636-SJDOU","Male","No","No","No","48060","US"
"2637-FKFSY","Female","No","Yes","No","33071","US"
"2639-UGMAZ","Male","Yes","No","No","46385","US"
"2640-LYMOV","Male","No","No","No","93534","US"
"2640-PMGFL","Male","No","No","Yes","27292","US"
"2642-DTVCO","Male","Yes","No","No","44224","US"
"2642-MAWLJ","Female","No","Yes","Yes","80014","US"
"2645-QTLMB","Male","No","No","No","90808","US"
"2649-HWLYB","Male","No","Yes","No","49507","US"
"2650-GYRYL","Male","No","Yes","Yes","84067","US"
"2651-ZCBXV","Male","No","No","No","29210","US"
"2654-VBVPB","Female","No","No","No","98122","US"
"2656-FMOKZ","Female","Yes","No","No","84123","US"
"2656-TABEH","Male","No","Yes","No","40229","US"
"2657-ALMWY","Female","Yes","Yes","No","08618","US"
"2657-VPXTA","Female","No","Yes","Yes","19146","US"
"2659-VXMWZ","Male","No","Yes","Yes","77063","US"
"2660-EMUBI","Male","Yes","No","No","92337","US"
"2661-GKBTK","Male","No","Yes","Yes","94534","US"
"2662-NNTDK","Male","No","No","No","90804","US"
"2664-XJZNO","Male","No","Yes","Yes","77705","US"
"2665-NPTGL","Female","Yes","Yes","No","26505","US"
"2667-WYLWJ","Female","No","Yes","Yes","76706","US"
"2668-TZSPS","Male","No","No","No","43110","US"
"2669-OIDSD","Female","No","Yes","No","60074","US"
"2669-QVCRG","Female","No","No","No","95765","US"
"2672-DZUOY","Male","No","No","No","14701","US"
"2672-HUYVI","Female","No","No","No","44870","US"
"2672-OJQZP","Female","No","No","No","77642","US"
"2672-TGEFF","Female","No","Yes","Yes","70433","US"
"2673-CXQEU","Female","Yes","No","No","90020","US"
"2673-ZALNP","Female","No","No","No","65109","US"
"2674-MIAHT","Female","No","No","No","95301","US"
"2674-MLXMN","Female","Yes","No","No","75042","US"
"2675-DHUTR","Male","Yes","Yes","No","95337","US"
"2675-IJRGJ","Male","No","No","No","38118","US"
"2675-OTVVJ","Male","Yes","Yes","No","63122","US"
"2676-ISHSF","Male","No","No","No","31909","US"
"2676-OXPPQ","Male","No","No","No","92307","US"
"2676-SSLTO","Male","No","No","No","95826","US"
"2680-XKKNJ","Female","No","No","No","45385","US"
"2682-KEVRP","Female","Yes","No","No","72450","US"
"2683-BPJSO","Male","No","Yes","No","28412","US"
"2683-JXWQQ","Male","No","Yes","Yes","78237","US"
"2684-EIWEO","Female","Yes","No","No","33322","US"
"2685-SREOM","Female","No","Yes","Yes","43551","US"
"2688-BHGOG","Male","Yes","No","No","33076","US"
"2690-DVRVK","Male","No","Yes","Yes","30238","US"
"2691-NZETQ","Male","No","No","No","38501","US"
"2692-AQCPF","Female","No","Yes","No","30350","US"
"2692-BUCFV","Male","Yes","No","No","98032","US"
"2692-PFYTJ","Female","No","No","No","78232","US"
"2694-CIUMO","Female","No","No","No","71203","US"
"2696-ECXKC","Female","No","Yes","Yes","60504","US"
"2696-NARTR","Male","No","No","No","95838","US"
"2696-RZVZW","Male","No","Yes","No","89431","US"
"2697-NQBPF","Male","No","No","No","70058","US"
"2700-LUEVA","Male","No","No","No","94061","US"
"2703-AMTUL","Male","No","Yes","Yes","15317","US"
